id,Carats,Cert,Clarity,Color,Cut,Depth,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Price,Retail,LogPrice,LogRetail
7544,1.51,AGSL,VS2,E,Excellent,62.6,FALSE,7.3x7.33x4.58,Excellent,Russia,ROUND,Excellent,NA,4,29500,37585,10.2921455423279,10.5343603136116
7545,1.51,AGSL,SI1,J,Excellent,62.8,FALSE,7.26x7.32x4.58,Excellent,DR Congo,Oval,Very good,NA,2,11305,17390,9.33300038471207,9.76365060734833
7546,1.51,AGSL,VS2,E,Excellent,61,FALSE,7.36x7.39x4.5,Excellent,Russia,Uncut,Excellent,57,2,9545,9545,9.16377273615985,9.16377273615985
7547,1.51,AGSL,SI1,D,Excellent,61.3,FALSE,7.39x7.44x4.55,Excellent,Other/Unknown,Marquise,Excellent,NA,3,19080,29355,9.85639594500228,10.2872181684983
7548,1.51,GemEx,VS2,E,Excellent,61.6,FALSE,7.37x7.4x4.55,Excellent,Botswana,Round,Excellent,NA,4,26090,34955,10.1693073781308,10.4618167989461
7549,1.25,AGSL,VVS1,K,Very good,60.1,FALSE,6.92x6.96x4.17,Excellent,Botswana,Radiant,Very good,60,2,5810,8650,8.66733584984596,9.06531459992592
7550,1.01,AGSL,SI2,I,Very good,63.1,FALSE,6.32x6.36x4,Excellent,Russia,Princess,Excellent,61,1,4925,8330,8.50207955360619,9.02761873516089
7551,1.06,AGSL,IF,D,Excellent,NA,FALSE,6.53x6.58x4.05,Excellent,Russia,Cushion,Excellent,NA,2,29345,49660,10.2868774529924,10.8129550590622
7552,1.06,AGSL,VS2,D,Excellent,62.2,FALSE,6.49x6.52x4.05,Excellent,Russia,Round,Excellent,57,4,15880,22455,9.67281573480113,10.0192685855218
7553,1.06,AGSL,SI1,I,Excellent,NA,FALSE,6.5x6.55x4.06,Excellent,Russia,Pear,Excellent,57,2,7855,13290,8.96890555068972,9.49476715170729
7554,1.06,AGSL,SI1,I,Very good,62.2,FALSE,6.49x6.52x4.04,Excellent,Canada,Oval,Very good,57,4,9095,12595,9.11548009095222,9.44105518878671
7555,1.06,AGSL,I1,E,Very good,63.4,FALSE,6.44x6.5x4.1,Excellent,Russia,Round,Very good,57,3,5765,9760,8.65956043270316,9.18604767940714
7556,1.06,AGSL,VS2,G,Excellent,59.7,FALSE,6.62x6.64x3.96,Excellent,Russia,Emerald,Excellent,NA,2,9255,15660,9.1329192250076,9.65886496954479
7557,1.06,AGSL,I1,H,Excellent,61.4,FALSE,6.55x6.57x4.03,Excellent,South Africa,Round,Excellent,NA,3,5255,8035,8.56693528331105,8.99156227817161
7558,1.01,AGSL,SI1,J,Very good,63.4,TRUE,6.34x6.32x4.01,Excellent,DR Congo,Oval,Excellent,61,3,4925,970,8.50207955360619,6.87729607149743
7559,1.01,AGSL,SI2,J,Very good,NA,FALSE,6.32x6.36x4.03,Excellent,Botswana,Round,Excellent,NA,3,4530,7585,8.41847721847708,8.93392789178263
7560,1.06,NA,VS2,D,Excellent,59.8,FALSE,6.67x6.68x3.99,Excellent,DR Congo,Princess,Excellent,60,3,12700,13020,9.44935727244668,9.47424191576256
7561,0.75,AGSL,SI1,D,Excellent,62.4,FALSE,5.79x5.83x3.63,Excellent,DR Congo,Pear,Excellent,NA,1,4020,6560,8.29903718161307,8.78874588193814
7562,0.75,AGSL,SI2,D,Excellent,62.8,FALSE,5.81x5.84x3.66,Excellent,Russia,Round,Excellent,56,2,3760,6175,8.23217423638394,8.72826416149618
7563,0.75,AGSL,VS2,D,Excellent,62.1,FALSE,5.81x5.82x3.61,Excellent,DR Congo,Round,Excellent,NA,3,4955,7990,8.50815244676409,8.98594603876032
7564,0.75,AGSL,SI2,E,Excellent,62.1,FALSE,5.79x5.84x3.61,Excellent,Russia,Round,Very good,59,1,3875,5350,8.26230094178745,8.58485183989005
7565,3.01,AGSL,SI1,D,Excellent,NA,FALSE,9.16x9.19x5.77,Excellent,Russia,Pear,Excellent,56,2,92855,142855,11.4387944156272,11.8695854087965
7566,2.05,AGSL,SI1,E,Excellent,NA,FALSE,8.12x8.16x5.09,Excellent,Australia,Princess,Excellent,55,2,37470,57645,10.5312958917877,10.9620587916671
7567,2.05,AGSL,SI2,G,Excellent,62.6,FALSE,8.06x8.11x5.06,Excellent,Russia,Marquise,Excellent,56,4,28910,37525,10.2719428350104,10.5327626565017
7568,2.05,AGSL,SI1,E,Excellent,62.5,FALSE,8.07x8.11x5.06,Excellent,Russia,Round,Excellent,57,2,38260,58860,10.5521602429942,10.9829170217875
7569,2.03,AGSL,VS2,G,Excellent,62,FALSE,8.11x8.14x5.04,Excellent,Russia,Round,Excellent,NA,2,33645,51765,10.4236197356224,10.8544695242002
7570,0.85,AGSL,VS2,Fiy, ,63.2,FALSE,5.96x6.01x3.78,Good,Botswana,Round,Good,NA,1,3415,3460,8.13593277200489,8.14902386805177
7571,2.12,AGSL,VS2,H,Excellent,62.5,FALSE,8.2x8.23x5.13,Excellent,Botswana,Princess,Excellent,56,4,34410,40395,10.4461024987915,10.6064612939138
7572,2.12,GemEx,VVS2,G,Excellent,61.5,FALSE,8.22x8.25x5.07,Excellent,Botswana,Radiant,Excellent,57,2,50985,77555,10.8392867507983,11.2587426410589
7573,2.12,AGSL,SI2,H,Excellent,62,FALSE,8.19x8.24x5.09,Excellent,Russia,Emerald,Excellent,59,4,30555,27045,10.327283617329,10.2052574243055
7574,3.98,AGSL,VS1,H,Excellent,61.8,FALSE,10.12x10.15x6.27,Excellent,Australia,Round,Excellent,NA,2,114295,175835,11.6465381042941,12.0773013342923
7575,1.34,AGSL,VS1,E,Excellent,59.9,FALSE,7.15x7.18x4.29,Excellent,Angola,Radiant,Excellent,60,3,18080,30125,9.80256163394617,10.313110670793
7576,1.34,AGSL,VS2,I,Excellent,61.8,FALSE,7.03x7.07x4.36,Excellent,Botswana,Round,Excellent,60,4,12875,17565,9.46304272553194,9.77366356469993
7577,1.34,AGSL,SI2,I,Excellent,60.4,FALSE,7.13x7.16x4.32,Excellent,Russia,Pear,Excellent,NA,3,8655,14645,9.06589246761031,9.59185425926183
7578,1.31,AGSL,SI1,J,Excellent,NA,FALSE,6.96x7.01x4.34,Excellent,Russia,Round,Excellent,NA,2,7855,13290,8.96890555068972,9.49476715170729
7579,1.31,AGSL,SI1,F,Excellent,62.4,FALSE,6.95x6.98x4.35,Excellent,Russia,Princess,Excellent,NA,4,15395,21465,9.6417980603586,9.97417898065866
7580,1.31,AGSL,SI2,J,Excellent,NA,FALSE,7.14x7.17x4.23,Excellent,Botswana,Princess,Excellent,60,2,8260,13240,9.01917986651502,9.490997829491
7581,1.31,NA,SI2,H,Excellent,NA,FALSE,7.08x7.1x4.27,Excellent,South Africa,Princess,Excellent,60,2,6955,11385,8.84721610435754,9.34005197849784
7582,1.31,AGSL,VS1,I,Excellent,62.3,FALSE,6.94x6.99x4.34,Excellent,Russia,Round,Excellent,60,4,11860,16025,9.38092667255172,9.68190528178887
7583,1.31,AGSL,SI1,L,Excellent,59.4,FALSE,7.1x7.17x4.24,Very good,DR Congo,Marquise,Excellent,61,4,8155,10800,9.00638651505511,9.28730141311231
7584,1.31,AGSL,VS1,F,Very good,59,FALSE,7.16x7.19x4.23,Very good,Russia,Oval,Very good,63,4,17425,25420,9.76566123562873,10.1432915447434
7585,1.29,AGSL,VS2,J,Excellent,62.5,FALSE,6.93x6.95x4.34,Excellent,Russia,Round,Excellent,57,2,8735,14780,9.07509322256816,9.60103019450219
7586,1.29,AGSL,SI2,H,Excellent,61.7,FALSE,6.96x6.99x4.31,Excellent,Russia,Round,Excellent,58,3,9340,15800,9.14206153122289,9.66776521901506
7587,1.29,AGSL,SI2,E,Excellent,62.3,FALSE,6.91x6.96x4.32,Excellent,Botswana,Round,Excellent,58,2,10735,17340,9.28126471031288,9.76077125033453
7588,1.29,AGSL,SI1,E,Excellent,61.9,FALSE,6.95x6.98x4.31,Excellent,Australia,Emerald,Excellent,NA,4,15965,22870,9.67815410514888,10.0375812870168
7589,1.84,AGSL,SI2,H,Excellent,62.2,FALSE,7.79x7.84x4.86,Excellent,Russia,Emerald,Excellent,57,2,16815,25865,9.73002662417437,10.1606459824376
7590,1.84,AGSL,VS2,G,Excellent,62.4,FALSE,7.82x7.85x4.89,Excellent,Russia,Round,Excellent,57,3,25315,38950,10.139152384404,10.5700340512989
7591,1.84,AGSL,VS2,F,Excellent,62,FALSE,7.84x7.89x4.88,Excellent,South Africa,Round,Excellent,58,4,33015,41805,10.4047172826287,10.6407712285842
7592,1.84,AGSL,VS2,D,Excellent,62.3,FALSE,7.81x7.84x4.87,Excellent,South Africa,Oval,Excellent,58,2,34335,43510,10.4439205210548,10.6807460757147
7593,1.84,AGSL,VS2,D,Excellent,62.6,FALSE,7.79x7.87x4.9,Excellent,Russia,Emerald,Excellent,58,2,34335,52825,10.4439205210548,10.8747398424843
7594,1.26,AGSL,VS1,E,Excellent,NA,FALSE,6.88x6.91x4.3,Excellent,Botswana,Princess,Excellent,NA,4,20325,29210,9.91960693441601,10.2822663953818
7595,1.26,AGSL,SI2,H,Excellent,59.3,FALSE,7.04x7.07x4.19,Excellent,Australia,Round,Excellent,59,2,9310,15755,9.13884437027111,9.66491305419138
7596,1.26,NA,VVS2,L,Excellent,NA,FALSE,6.98x7.05x4.22,Very good,Australia,Round,Very good,59,2,5730,8995,8.65347080970879,9.10442414638463
7597,1.26,AGSL,SI2,F,Excellent,60.4,FALSE,6.98x7.03x4.23,Excellent,Botswana,Round,Excellent,59,4,12925,15880,9.46691869937663,9.67281573480113
7598,1.26,AGSL,VVS1,D,Excellent,62.3,FALSE,6.88x6.9x4.29,Excellent,Other/Unknown,Round,Excellent,NA,3,22360,37840,10.015028927269,10.5411220231658
7599,1.26,AGSL,SI2,G,Very good,NA,FALSE,6.82x6.87x4.3,Very good,Botswana,Round,Excellent,NA,3,9690,15920,9.17884970488481,9.67533145939837
7600,1.26,AGSL,VVS2,J,Very good,59.2,FALSE,7.02x7.04x4.17,Excellent,Botswana,Emerald,Excellent,65,2,7370,10825,8.90517298518338,9.28961355287069
7601,1.24,AGSL,SI1,E,Excellent,NA,FALSE,6.93x6.95x4.21,Excellent,South Africa,Round,Excellent,60,3,12605,20335,9.44184883962202,9.92009881834132
7602,1.24,GemEx,SI2,J,Very good,61.8,FALSE,6.87x6.91x4.26,Excellent,Botswana,Round,Excellent,60,3,7010,10080,8.85509298002864,9.21830854162536
7603,1.21,AGSL,SI2,K,Excellent,61.9,FALSE,6.8x6.85x4.22,Excellent,Russia,Cushion,Excellent,60,2,5750,6370,8.6569551337914,8.75935474856621
7604,1.21,AGSL,SI2,F,Excellent,59.7,FALSE,6.93x6.95x4.14,Excellent,Russia,Round,Excellent,61,4,12095,16770,9.40054742304413,9.72734685481725
7605,1.2,AGSL,SI2,J,Very good,58.3,FALSE,6.95x7.01x4.07,Excellent,Australia,Round,Very good,61,2,7175,12145,8.87835804062782,9.40467284143627
7606,0.63,AGSL,SI1,F,Very good,62.3,FALSE,5.5x5.46x3.41,Very good,Zimbabwe,Round,Very good,57,1,2285,3460,7.7341213033283,8.14902386805177
7607,0.63,AGSL,SI1,D,Excellent,60.6,FALSE,5.57x5.54x3.36,Excellent,Russia,Round,Excellent,NA,1,2760,4530,7.9229859587112,8.41847721847708
7608,0.63,AGSL,SI2,D,Excellent,60.8,FALSE,5.54x5.51x3.36,Excellent,Russia,Round,Excellent,59,2,2405,3945,7.78530518253986,8.28020423327997
7609,0.63,AGSL,SI2,J,Very good,61.9,FALSE,5.49x5.48x3.4,Excellent,Botswana,Round,Excellent,59,1,1615,2410,7.38709023565676,7.7873820264847
7610,0.63,AGSL,SI2,F,Very good,NA,FALSE,5.55x5.53x3.33,Excellent,Botswana,Round,Excellent,61,1,1940,3180,7.57044325205737,8.06463647577422
7611,3.35,AGSL,I1,J,Very good,59.6,FALSE,9.73x9.87x5.84,Very good,Botswana,Round,Good,59,4,24035,29775,10.0872663803281,10.3014243942235
7612,3.35,AGSL,VVS2,F,Excellent,61.3,FALSE,9.64x9.67x5.92,Excellent,Russia,Princess,Excellent,57,2,150900,203660,11.9243726447559,12.2242072157257
7613,3.35,AGSL,VS2,G,Excellent,NA,FALSE,9.54x9.58x5.93,Excellent,Botswana,Round,Excellent,57,2,81875,111430,11.3129489729376,11.6211518700411
7614,3.35,AGSL,SI2,G,Excellent,62.4,FALSE,9.54x9.58x5.96,Excellent,Russia,Princess,Excellent,NA,2,57615,88640,10.9615382294481,11.3923385019811
7615,3.35,AGSL,VS1,I,Excellent,62.6,FALSE,9.54x9.59x5.98,Excellent,Russia,Oval,Excellent,NA,2,59265,91175,10.9897741915136,11.4205360156769
7616,3.22,NA,SI2,L,Excellent,62.6,FALSE,9.41x9.35x5.87,Excellent,Australia,Radiant,Excellent,NA,2,18730,21660,9.83788179543813,9.98322252055498
7617,2.01,AGSL,SI2,I,Very good,63.5,FALSE,8.04x7.93x5.07,Very good,Australia,Princess,Very good,56,4,18850,24725,9.84426819287616,10.1155701564909
7618,2.01,AGSL,VS1,F,Very good,63.6,FALSE,7.95x7.98x5.06,Very good,Russia,Princess,Excellent,NA,4,43215,54070,10.6739429361867,10.8980347823761
7619,2.01,AGSL,SI2,H,Good,NA,FALSE,7.76x7.81x5.13,Very good,Russia,Princess,Excellent,56,3,16135,24825,9.68874610448606,10.1196064889134
7620,1.05,AGSL,SI2,G,Excellent,NA,FALSE,6.47x6.5x4.06,Excellent,Russia,Round,Excellent,NA,3,6210,10510,8.73391617492752,9.260082463871
7621,1.05,AGSL,VS2,D,Excellent,62.4,FALSE,6.45x6.49x4.04,Excellent,Canada,Round,Excellent,NA,2,11090,18770,9.31379908034441,9.84001512958056
7622,3.97,AGSL,SI1,Ffcg, ,64.3,FALSE,9.98x10.2x6.49,Good,Botswana,Princess,Good,NA,2,77415,83320,11.2569358392509,11.3304438953749
7623,3.97,AGSL,SI1,J,Excellent,NA,FALSE,10.12x10.18x6.27,Excellent,South Africa,Round,Excellent,58,2,64100,83565,11.0681996429088,11.333380051123
7624,2.23,AGSL,IF,I,Excellent,61.4,FALSE,8.37x8.39x5.15,Excellent,Russia,ROUND,Excellent,58,2,40610,62475,10.6117696206803,11.0425217557032
7625,2.23,AGSL,VS1,E,Excellent,NA,FALSE,8.32x8.34x5.16,Excellent,Botswana,Round,Excellent,NA,2,64170,98700,11.0692910907446,11.4998402254216
7626,2.23,AGSL,VS1,H,Excellent,60.8,FALSE,8.4x8.43x5.12,Excellent,DR Congo,Round,Excellent,NA,2,39365,60245,10.5806323756186,11.0061748603574
7627,2.23,AGSL,VVS1,E,Excellent,59.2,FALSE,8.53x8.54x5.06,Excellent,Russia,Round,Excellent,60,2,73680,113350,11.2074866709292,11.6382356559357
7628,2.22,AGSL,VS2,H,Excellent,NA,FALSE,8.38x8.41x5.17,Excellent,Russia,Emerald,Excellent,58,2,33820,51900,10.4288076224526,10.857074069154
7629,1.74,GemEx,SI1,I,Excellent,60.1,FALSE,7.81x7.76x4.68,Excellent,Russia,Round,Excellent,59,3,14930,22970,9.61112789053324,10.0419442956831
7630,3.31,AGSL,IF,F,Excellent,NA,FALSE,9.67x9.78x5.86,Excellent,Botswana,Round,Excellent,55,2,202530,296310,12.218643302704,12.5991614825703
7631,1.59,AGSL,SI1,E,Excellent,62.8,FALSE,7.42x7.44x4.67,Excellent,Russia,Round,Excellent,55,4,18155,24040,9.80670128384844,10.0874743886491
7632,1.7,AGSL,SI1,D,Very good,NA,FALSE,7.56x7.51x4.8,Very good,Canada,Round,Very good,54,2,19335,29745,9.8696722040414,10.300416329622
7633,0.93,AGSL,SI1,G,Excellent,62.5,FALSE,6.22x6.18x3.88,Excellent,Russia,Round,Excellent,NA,2,5095,8365,8.53601494565683,9.03181161342092
7634,2.41,NA,VS1,D,Excellent,NA,FALSE,8.53x8.58x5.3,Excellent,Canada,Princess,Excellent,NA,2,71935,87405,11.1835182124711,11.3783077682453
7635,2.41,GemEx,VS1,F,Excellent,60.3,FALSE,8.7x8.74x5.26,Excellent,Botswana,Round,Excellent,59,2,64515,89775,11.0746530338859,11.4050618190943
7636,2.21,GemEx,VS1,E,Excellent,61.4,FALSE,8.37x8.4x5.15,Excellent,Russia,Round,Excellent,56,2,60245,92685,11.0061748603574,11.4369619261632
7637,2.21,NA,VS2,G,Excellent,NA,FALSE,8.34x8.36x5.19,Excellent,Canada,Round,Excellent,57,4,39765,51490,10.5907424073912,10.8491428930402
7638,2.21,AGSL,VS1,G,Excellent,62.7,FALSE,8.28x8.3x5.2,Excellent,Australia,Round,Excellent,57,2,41240,53970,10.6271639381309,10.8961836156127
7639,2.21,AGSL,SI1,J,Excellent,62.8,FALSE,8.27x8.3x5.2,Excellent,Canada,Round,Excellent,NA,2,22485,34590,10.0206036992048,10.4513199019312
7640,2.21,AGSL,VS1,H,Excellent,NA,FALSE,8.31x8.36x5.19,Excellent,Angola,Pear,Excellent,58,2,37750,52345,10.5387407546772,10.8656117007535
7641,2.21,NA,SI2,J,Excellent,61.7,TRUE,8.31x8.38x5.15,Excellent,Angola,Round,Excellent,60,2,15265,2410,9.63331790516898,7.7873820264847
7642,1.34,AGSL,SI1,K,Excellent,NA,FALSE,7x7.03x4.41,Excellent,Zimbabwe,Round,Excellent,NA,2,6360,9650,8.75778365633417,9.17471319433303
7643,1.8,NA,VS1,F,Excellent,62.7,FALSE,7.71x7.78x4.85,Excellent,Russia,Marquise,Excellent,57,4,27010,24575,10.2039624467867,10.1094849450154
7644,1.01,AGSL,SI1,I,Very good,58.1,FALSE,6.6x6.7x3.86,Very good,Russia,Round,Very good,59,2,5645,9510,8.63852547658376,9.16009915553944
7645,1.01,AGSL,SI2,H,Excellent,NA,FALSE,6.5x6.53x3.89,Very good,Russia,Round,Very good,59,3,5415,9165,8.59692815943509,9.12314716027381
7646,1.01,AGSL,SI2,I,Excellent,59.7,FALSE,6.55x6.53x3.91,Excellent,Russia,Oval,Excellent,59,1,5320,8970,8.57922858233569,9.10164095505284
7647,1.01,AGSL,SI1,E,Excellent,NA,FALSE,6.49x6.52x3.92,Excellent,Angola,Round,Excellent,59,3,7880,13330,8.97208318285193,9.49777241317275
7648,1,AGSL,SI2,F,Excellent,62.7,FALSE,6.33x6.37x3.98,Excellent,Canada,Pear,Excellent,NA,2,5980,10120,8.69617584694468,9.22226894284146
7649,1,AGSL,SI2,H,Excellent,NA,FALSE,6.35x6.37x4,Excellent,Botswana,Marquise,Very good,NA,3,5265,8905,8.56883642456808,9.09436819572376
7650,1,GemEx,SI2,E,Very good,63.3,FALSE,6.29x6.28x3.98,Very good,Zimbabwe,Radiant,Very good,NA,4,7365,10295,8.90449432889673,9.23941361946189
7651,1,AGSL,SI2,F,Very good,63.3,FALSE,6.31x6.33x4,Very good,Russia,Marquise,Very good,58,1,5720,9680,8.65172408437384,9.17781718027062
7652,1,AGSL,SI1,G,Very good,63.5,FALSE,6.31x6.36x4.02,Excellent,Angola,Round,Very good,58,4,8245,11660,9.0173622349937,9.36391945990448
7653,1,GemEx,VS1,H,Good,64.7,FALSE,6.22x6.25x4.03,Very good,Other/Unknown,Oval,Excellent,NA,2,6435,10890,8.76950712003023,9.29560021592701
7654,1,AGSL,SI1,J,Good,65,FALSE,6.23x6.26x4.06,Excellent,Canada,Round,Excellent,NA,3,4355,2830,8.3790798892866,7.94803199063728
7655,1,AGSL,SI2,J,Good,65.9,FALSE,6.19x6.23x4.09,Excellent,Angola,Round,Excellent,58,1,3965,6710,8.28526113406895,8.81135422996573
7656,2.07,AGSL,VVS1,H,Excellent,61.1,FALSE,8.19x8.22x5.01,Excellent,Russia,Round,Excellent,57,2,43255,66545,10.6748681126145,11.1056336895207
7657,1.25,AGSL,SI1,H,Excellent,62.7,FALSE,6.89x6.86x4.31,Excellent,Australia,Round,Excellent,56,1,8775,14850,9.07966204833407,9.60575514423085
7658,1.16,AGSL,VS1,K,Excellent,59.6,FALSE,6.85x6.83x4.08,Excellent,Botswana,Round,Excellent,NA,1,5340,8720,8.58298093195424,9.07337451690302
7659,3.61,AGSL,SI1,J,Excellent,61.9,TRUE,9.77x9.82x6.07,Excellent,Angola,Oval ,Excellent,59,2,37585,7860,10.5343603136116,8.96954188542325
7660,2.17,AGSL,SI2,J,Excellent,62.3,FALSE,8.29x8.24x5.15,Excellent,DR Congo,Asscher,Excellent,57,2,16505,23925,9.71141864428729,10.0826792163212
7661,0.51,AGSL,VVS2,H,Very good,60.9,FALSE,5.13x5.18x3.14,Very good,Russia,Oval,Excellent,NA,1,2050,3365,7.62559507213245,8.12118324207883
7662,0.51,AGSL,SI1,G,Excellent,62,FALSE,5.1x5.13x3.17,Excellent,Russia,Round,Excellent,58,1,1775,2915,7.48155570190952,7.97762509878459
7663,0.51,AGSL,SI2,G,Good,63.1,FALSE,5.09x5.07x3.21,Very good,Other/Unknown,Oval,Good,62,1,1060,1740,6.96602418710611,7.46164039220858
7664,0.51,AGSL,SI1,E,Very good,58.7,FALSE,5.22x5.28x3.08,Very good,Russia,Emerald,Very good,63,1,1845,3030,7.52023455647463,8.01631789850341
7665,0.51,AGSL,SI2,H,Excellent,62.3,TRUE,5.11x5.1x3.18,Excellent,Angola,Princess,Excellent,58,1,1470,240,7.29301767977278,5.48063892334199
7666,0.51,AGSL,SI2,I,Very good,62.7,FALSE,5.12x5.08x3.2,Excellent,Russia,Round,Very good,58,1,1240,2040,7.12286665859908,7.62070508683826
7667,1.01,AGSL,SI2,H,Very good,60.2,FALSE,6.53x6.48x3.91,Very good,Russia,Round,Excellent,56,3,7025,11890,8.85723049420195,9.38345298968483
7668,1.01,AGSL,IF,D,Good,NA,TRUE,6.54x6.43x3.83,Excellent,DR Congo,Radiant,Good,57,3,21605,3450,9.98068004836603,8.14612951002541
7669,1.01,AGSL,SI1,G,Excellent,61.2,FALSE,6.47x6.44x3.95,Excellent,Botswana,Round,Very good,57,2,7185,11605,8.87975079851313,9.35919131870854
7670,1.01,AGSL,VS1,E,Very good,59.6,FALSE,6.5x6.43x3.86,Very good,Russia,Round,Very good,NA,4,11405,14670,9.34180713471849,9.59355987113703
7671,1.4,AGSL,VS2,K,Very good,64,FALSE,7.05x7.1x4.53,Very good,Russia,Radiant,Very good,NA,2,6960,9890,8.84793475332846,9.19927942461676
7672,1.4,GemEx,SI1,J,Excellent,62.6,FALSE,7.09x7.17x4.46,Excellent,South Africa,Round,Very good,56,2,8325,13515,9.02701831484864,9.51155545871055
7673,1.4,AGSL,VS1,I,Very good,64.1,FALSE,6.98x7x4.48,Excellent,Australia,Round,Excellent,NA,3,10100,17095,9.22029070282935,9.7465413020734
7674,1.4,AGSL,SI1,J,Very good,62.1,FALSE,7.06x7.16x4.41,Excellent,Angola,Asscher,Very good,NA,3,8465,14320,9.04369529456724,9.56941244051464
7675,0.4,AGSL,VS1,G,Excellent,NA,FALSE,4.8x4.77x2.89,Excellent,Australia,Princess,Excellent,NA,1,1125,1850,7.02553831463852,7.52294091807237
7676,0.4,AGSL,VS1,H,Excellent,NA,FALSE,4.83x4.81x2.92,Excellent,Australia,Round,Excellent,NA,1,1020,1670,6.92755790627832,7.4205789054108
7677,0.4,AGSL,SI2,G,Very good,58.5,FALSE,4.88x4.84x2.84,Excellent,Russia,Marquise,Excellent,60,1,860,1030,6.75693238924755,6.93731408122368
7678,0.4,AGSL,SI1,H,Very good,NA,FALSE,4.78x4.88x2.84,Good,Russia,Radiant,Good,NA,1,940,1540,6.84587987526405,7.33953769540767
7679,0.4,AGSL,VS2,G,Very good,NA,FALSE,4.91x4.87x2.83,Excellent,Russia,Emerald,Excellent,66,1,1005,1650,6.91274282049318,7.40853056689463
7680,0.68,AGSL,SI1,F,Very good,62.9,FALSE,5.62x5.58x3.52,Excellent,Botswana,Round,Excellent,56,1,2765,4205,7.92479591395644,8.34402957240705
7681,0.68,AGSL,VS1,E,Very good,61.8,FALSE,5.62x5.6x3.47,Excellent,Canada,Marquis,Excellent,NA,1,2940,5850,7.98616486033273,8.6741969402259
7682,1.03,AGSL,VS1,D,Excellent,61.7,FALSE,6.48x6.52x4.01,Excellent,Canada,Round,Excellent,57,2,12960,21935,9.46962296990626,9.99583881360032
7683,3.5,AGSL,SI2,F,Very good,64.7,FALSE,9.36x9.45x6.08,Excellent,South Africa,Round,Very good,NA,2,63050,91520,11.0516833413931,11.4243128066136
7684,3.5,NA,SI2,I,Excellent,61.3,FALSE,9.72x7.79x5.98,Excellent,Zimbabwe,Radiant,Excellent,NA,2,44060,30670,10.6933076203563,10.3310402571083
7685,1.01,AGSL,SI2,J,Excellent,61.4,FALSE,6.46x6.42x3.95,Very good,Russia,Round,Excellent,61,1,4480,7585,8.40737832540903,8.93392789178263
7686,1.01,AGSL,VS1,F,Very good,60.7,FALSE,6.47x6.43x3.91,Excellent,Russia,Radiant,Excellent,63,1,7980,13500,8.98469369044386,9.51044496442652
7687,1,AGSL,SI1,J,Very good,NA,FALSE,6.3x6.34x4.04,Excellent,Botswana,Oval,Excellent,56,2,4875,7785,8.49187538343195,8.9599540842681
7688,1,AGSL,SI2,E,Very good,64,FALSE,6.25x6.28x4.01,Excellent,Russia,Round,Excellent,NA,1,5950,10065,8.69114649853968,9.21681933807389
7689,1,AGSL,VS2,J,Very good,64.3,FALSE,6.21x6.29x4.02,Excellent,DR Congo,Round,Very good,56,3,4745,6945,8.46484671104403,8.84577725518844
7690,1,AGSL,SI2,E,Very good,NA,FALSE,6.23x6.28x4.03,Excellent,Canada,Round,Excellent,NA,2,5655,9570,8.64029538855022,9.166388484447
7691,1,AGSL,SI2,G,Very good,NA,FALSE,6.2x6.26x4.01,Excellent,Canada,Round,Very good,NA,3,5170,8120,8.55062796750248,9.00208543315572
7692,1.42,AGSL,SI1,J,Very good,63.5,FALSE,7.08x7.06x4.49,Excellent,Russia,Round,Excellent,58,3,8585,14525,9.05777177333158,9.58362658172011
7693,1.4,AGSL,IF,E,Excellent,61.1,TRUE,7.13x7.25x4.39,Very good,DR Congo,Round,Very good,59,3,24570,3580,10.1092814655152,8.18311807939475
7694,0.9,AGSL,SI2,G,Excellent,62.7,FALSE,6.15x6.13x3.85,Excellent,South Africa,Asscher,Excellent,57,2,4785,7440,8.47324130388705,8.91462612782714
7695,0.9,AGSL,SI1,K,Very good,62.7,FALSE,6.18x6.09x3.85,Very good,DR Congo,Princess,Very good,NA,2,2535,3765,7.83794891602528,8.23350314023399
7696,0.9,AGSL,SI1,E,Very good,63.9,FALSE,6.07x6.04x3.87,Excellent,Botswana,Round,Excellent,NA,1,5925,8725,8.68693596600333,9.07394774707063
7697,0.9,GemEx,VS2,J,Good,NA,FALSE,6.24x6.21x3.65,Excellent,Russia,Asscher,Very good,59,2,3785,6215,8.23880116587155,8.73472100394481
7698,0.44,AGSL,VS1,G,Excellent,61.5,FALSE,4.94x4.91x3.03,Excellent,Russia,Princess,Excellent,56,1,1240,2035,7.12286665859908,7.6182510978767
7699,0.44,AGSL,VVS2,E,Excellent,61.7,FALSE,4.88x4.91x3.02,Excellent,Australia,Radiant,Excellent,NA,1,1475,2420,7.29641326877392,7.79152281915073
7700,1.4,AGSL,SI2,E,Excellent,NA,FALSE,7.21x7.25x4.39,Excellent,Australia,Oval,Excellent,NA,4,13300,18700,9.49551931420985,9.83627880284268
7701,1.4,AGSL,SI1,G,Excellent,NA,FALSE,7.09x7.14x4.43,Excellent,Russia,Round,Excellent,NA,2,12320,20845,9.41897923708751,9.9448693903149
7702,1.4,AGSL,SI2,F,Very good,NA,FALSE,7.06x7.1x4.42,Excellent,Canada,Round,Excellent,60,3,10550,17850,9.26388113890421,9.78975878720778
